movieId,title,genres,title,genres
4812,SpaceCamp (1986),Adventure|Sci-Fi,인절미 빙수,자취 초보 요리|한식 요리|혼밥 요리|간식/야식|움짤 레시피|15분 요리|간단 재료 요리|10분 요리|아이스크림|5분 요리|여름
4814,Don't Say a Word (2001),Thriller,감바스 알 아히오,수산물|양식 요리|술안주|파티/명절요리|간식/야식|조림요리
4815,Hearts in Atlantis (2001),Drama,김부각,가공식품 요리|술안주|자취 초보 요리|튀김요리|빈혈 예방|움짤 레시피|아이 성장/발육 |잇몸 건강|피부 재생
4816,Zoolander (2001),Comedy,파프리카 컵밥,실생활 요리|채소류 요리|자취 초보 요리|면역력 강화|퓨전요리|간단 재료 요리|쌀밥/잡곡밥
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,감자팬피자,양식 요리|채소류 요리|술안주|피자|움짤 레시피|아이 간식
4821,Joy Ride (2001),Adventure|Thriller,웅떡웅떡,자취 초보 요리|한식 요리|혼밥 요리|간식/야식|15분 요리|간단 재료 요리
4822,Max Keeble's Big Move (2001),Children|Comedy,시트러스칵테일,자취 초보 요리|과일 요리|10분 요리|기타음료|주류/칵테일
4823,Serendipity (2001),Comedy|Romance,황태무채국,실생활 요리|수산물|국/탕요리|자취 초보 요리|한식 요리|혼밥 요리|간단 재료 요리|수산가공품
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,쿠키 버터,양식 요리|양념/소스/잼|간식/야식|간단 재료 요리
4830,Brubaker (1980),Crime|Drama,가지오이냉국,실생활 요리|국/탕요리|채소류 요리|자취 초보 요리|한식 요리|혼밥 요리|다이어트 요리|간단 재료 요리|여름
4831,Can't Stop the Music (1980),Comedy|Musical,베이컨치즈볼,실생활 요리|술안주|퓨전요리|튀김요리|동영상 레시피
4832,Carny (1980),Drama,칠리콘치즈,가공식품 요리|술안주|자취 초보 요리|샐러드요리|간식/야식|움짤 레시피|간단 재료 요리
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,불고기 샐러드,쇠고기|실생활 요리|자취 초보 요리|샐러드요리|기미/주근깨|움짤 레시피|15분 요리|수유모 건강
4834,Cheech & Chong's Next Movie (1980),Comedy,무한피망,실생활 요리|채소류 요리|자취 초보 요리|면역력 강화|볶음요리|혼밥 요리|간단 재료 요리|10분 요리|수산가공품
4835,Coal Miner's Daughter (1980),Drama,김치치즈프라이즈,가공식품 요리|술안주|자취 초보 요리|볶음요리|퓨전요리|동영상 레시피
4836,"Competition, The (1980)",Drama|Romance,호박볶음물국수,손님 접대 요리|실생활 요리|채소류 요리|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|간식/야식|국물면요리|한식면|간단 재료 요리|봄
4837,Cruising (1980),Crime|Drama|Thriller,오이샐러드,채소류 요리|퓨전요리|샐러드요리|다이어트 요리|간식/야식|간단 재료 요리
4840,"Last Metro, The (Dernier m챕tro, Le) (1980)",Drama|Romance,치즈잡채볶음밥,손님 접대 요리|실생활 요리|채소류 요리|자취 초보 요리|한식 요리|볶음요리|퓨전요리|혼밥 요리|김치요리|간식/야식|한식면|15분 요리|간단 재료 요리|봄|볶음밥/오므라이스
4842,"Dogs of War, The (1980)",Drama|War,초간단 콘스프,손님 접대 요리|실생활 요리|나들이 요리|술안주|파티/명절요리|자취 초보 요리|퓨전요리|혼밥 요리|간식/야식|15분 요리|간단 재료 요리|10분 요리|5분 요리|스튜/스프요리|해장요리|간편 메인반찬
4844,Bandits (2001),Comedy|Crime|Romance,골동면,실생활 요리|자취 초보 요리|한식 요리|한식면|비빔면요리|15분 요리
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,마스카포네 티라미수,빵/케이크|파티/명절요리|자취 초보 요리|퓨전요리
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,열무국수,실생활 요리|국/탕요리|자취 초보 요리|한식 요리|혼밥 요리|한식면|움짤 레시피|15분 요리|간단 재료 요리|10분 요리|동영상 레시피
4849,My First Mister (2001),Comedy|Drama,쏘야볶음면,실생활 요리|자취 초보 요리|볶음요리|퓨전요리|혼밥 요리|볶음면요리|간식/야식|간단 재료 요리|햄/소시지|10분 요리|동영상 레시피
4851,Things Behind the Sun (2001),Drama,원팬안주,가공식품 요리|술안주|자취 초보 요리|볶음요리|퓨전요리|달걀/유제품 요리|15분 요리|햄/소시지|동영상 레시피
4854,Clambake (1967),Musical,삼겹앤칩스,술안주|퓨전요리|돼지고기|튀김요리|동영상 레시피
4855,Dirty Harry (1971),Action|Crime|Thriller,돌돌말이 샌드위치꼬치 ,빵/케이크|손님 접대 요리|가공식품 요리|실생활 요리|샌드위치|나들이 요리|채소류 요리|파티/명절요리|자취 초보 요리|한식 요리|퓨전요리|돼지고기|혼밥 요리|다이어트 요리|간식/야식|달걀/유제품 요리|과자/쿠키|햄/소시지|봄|5분 요리|아이 성장/발육 |요거트|아이 간식|이국적인맛|대장 튼튼
4857,Fiddler on the Roof (1971),Drama|Musical,육회물회,손님 접대 요리|쇠고기|한식 요리|나물/무침|빈혈 예방
4859,Kansas (1988),Crime|Drama,순두부호박젓국,실생활 요리|국/탕요리|채소류 요리|자취 초보 요리|한식 요리|콩/두부 요리|혼밥 요리|다이어트 요리|간단 재료 요리|간편 메인반찬
4861,Mission to Mir (1997),Documentary|IMAX,악마면,퓨전요리|볶음면요리|간식/야식|한식면|5분 요리
4862,Not Without My Daughter (1991),Drama,라면 부리토,가공식품 요리|술안주|자취 초보 요리|멕시칸 요리|간식/야식|움짤 레시피|15분 요리|간단 재료 요리
4863,Female Trouble (1975),Comedy|Crime,닭고기잡채,실생활 요리|자취 초보 요리|한식 요리|혼밥 요리|볶음면요리|한식면|움짤 레시피|간단 재료 요리
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,단호박당근전,채소류 요리|자취 초보 요리|한식 요리|간식/야식|간단 재료 요리|전/부침요리|아이 간식
4866,"Last Castle, The (2001)",Action,크림 파스타,양식 요리|파티/명절요리|자취 초보 요리|서양식면|간식/야식|움짤 레시피|간단 재료 요리
4867,Riding in Cars with Boys (2001),Comedy|Drama,발사믹 버섯 샐러드,실생활 요리|자취 초보 요리|볶음요리|퓨전요리|혼밥 요리|다이어트 요리|15분 요리|간단 재료 요리|가을
4873,Waking Life (2001),Animation|Drama|Fantasy,꼬마 카레 김밥,자취 초보 요리|퓨전요리|간식/야식|간단 재료 요리|햄/소시지|김밥/롤/주먹밥/초밥|아이 간식|동영상 레시피
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,베이컨요리 3종,손님 접대 요리|가공식품 요리|자취 초보 요리|퓨전요리|간단 재료 요리
4875,On the Line (2001),Comedy|Romance,바지락순두부달걀탕,실생활 요리|수산물|국/탕요리|자취 초보 요리|한식 요리|콩/두부 요리|간단 재료 요리
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,닭발 볶음,술안주|한식 요리|닭고기|볶음요리|간식/야식
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,금방돼지국수,손님 접대 요리|쇠고기|실생활 요리|자취 초보 요리|퓨전요리|돼지고기|혼밥 요리|간식/야식|국물면요리|간단 재료 요리|10분 요리|동영상 레시피
4880,Life as a House (2001),Drama,라면 치킨 ,가공식품 요리|술안주|자취 초보 요리|닭고기|튀김요리|간식/야식|움짤 레시피
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,시금치된장국,실생활 요리|국/탕요리|채소류 요리|자취 초보 요리|한식 요리|면역력 강화|콩/두부 요리|빈혈 예방
4885,Domestic Disturbance (2001),Thriller,코코넛 쉬림프 ,수산물|양식 요리|술안주|튀김요리|간식/야식|움짤 레시피
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,간짬뽕 팟타이,동남아/인도 요리|가공식품 요리|파티/명절요리|볶음면요리|움짤 레시피
4887,"One, The (2001)",Action|Sci-Fi|Thriller,사과푸딩,나들이 요리|양식 요리|자취 초보 요리|과일 요리|간식/야식|아이 간식|기타음료
4888,Tape (2001),Drama,불닭볶음면,가공식품 요리|술안주|자취 초보 요리|닭고기|볶음요리|혼밥 요리|볶음면요리|간식/야식|움짤 레시피|10분 요리
4889,Heist (2001),Crime|Drama,청양새우젓콩나물국,실생활 요리|국/탕요리|채소류 요리|자취 초보 요리|한식 요리|나물/무침|콩/두부 요리|혼밥 요리|간단 재료 요리|간편 메인반찬
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,올리브치즈오믈렛,실생활 요리|양식 요리|움짤 레시피|볶음밥/오므라이스
4893,When a Stranger Calls (1979),Horror|Thriller,단호박닭고기알쌈,술안주|한식 요리|닭고기|볶음요리
4895,"Wash, The (2001)",Comedy,브로콜리 소고기 볶음,실생활 요리|채소류 요리|자취 초보 요리|면역력 강화|볶음요리|퓨전요리|혼밥 요리|15분 요리|간단 재료 요리|10분 요리|간편 메인반찬
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,해물 떡볶이,수산물|볶음요리|퓨전요리|간식/야식
4897,"Fluffer, The (2001)",Drama|Romance,고구마순나물 볶음,손님 접대 요리|실생활 요리|채소류 요리|자취 초보 요리|한식 요리|볶음요리|나물/무침|혼밥 요리|15분 요리|간단 재료 요리|간편 메인반찬
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,날치알밥,실생활 요리|자취 초보 요리|한식 요리|혼밥 요리|15분 요리|채소밥/비빔밥|수산가공품
4899,Black Knight (2001),Adventure|Comedy|Fantasy,브로콜리트리,찜요리|채소류 요리|파티/명절요리|면역력 강화|퓨전요리|다이어트 요리|움짤 레시피|불면증 해소|산모 건강
4901,Spy Game (2001),Action|Crime|Drama|Thriller,크림치즈프렌치토스트,빵/케이크|실생활 요리|나들이 요리|자취 초보 요리|달걀/유제품 요리|이국적인맛
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,상투과자,손님 접대 요리|가공식품 요리|한식 요리|간식/야식|과자/쿠키|동영상 레시피
4903,In the Bedroom (2001),Drama,초간단 치즈불닭,가공식품 요리|술안주|자취 초보 요리|닭고기|볶음요리|퓨전요리|혼밥 요리
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,배추찜,찜요리|채소류 요리|술안주|파티/명절요리|자취 초보 요리|한식 요리|15분 요리
4912,Funny Girl (1968),Drama|Musical|Romance,배추소고기찜,손님 접대 요리|쇠고기|찜요리|실생활 요리|일식 요리|채소류 요리|술안주|자취 초보 요리|혼밥 요리|빈혈 예방|움짤 레시피|간단 재료 요리
4914,Breathless (? bout de souffle) (1960),Crime|Drama|Romance,로스트 치킨 스테이크,실생활 요리|구이요리|한식 요리|닭고기|퓨전요리|간단 재료 요리|피부 재생|간편 메인반찬|동영상 레시피|위 튼튼
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,해물토마토파스타,양식 요리|서양식면
4920,"Now, Voyager (1942)",Drama|Romance,표고버섯닭고기영양솥밥,손님 접대 요리|실생활 요리|채소류 요리|자취 초보 요리|한식 요리|닭고기|혼밥 요리|다이어트 요리|간단 재료 요리|아이 성장/발육 |피부 재생|쌀밥/잡곡밥|미백효과|대장 튼튼|위 튼튼|간 튼튼
4921,Little Women (1933),Drama|Romance,취나물 장아찌,손님 접대 요리|실생활 요리|채소류 요리|자취 초보 요리|한식 요리|나물/무침|혼밥 요리|움짤 레시피|15분 요리|간단 재료 요리|젓갈/장아찌
4923,Guadalcanal Diary (1943),Action|War,땡모반,동남아/인도 요리|실생활 요리|자취 초보 요리|과일 요리|기미/주근깨|15분 요리|간단 재료 요리|수유모 건강|주스|눈 건강|동영상 레시피
4925,"Cheap Detective, The (1978)",Comedy,춘장가지양파볶음,실생활 요리|채소류 요리|자취 초보 요리|면역력 강화|볶음요리|퓨전요리|15분 요리|간편 메인반찬
4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,돼지등뼈바베큐,손님 접대 요리|실생활 요리|구이요리|술안주|파티/명절요리|한식 요리|돼지고기
4928,That Obscure Object of Desire (Cet obscur objet du d챕sir) (1977),Drama,불쫄뱅이,가공식품 요리|수산물|술안주|자취 초보 요리|한식 요리|혼밥 요리|간식/야식|비빔면요리|생선|15분 요리|수산가공품|동영상 레시피
4929,"Toy, The (1982)",Comedy,탄탄면,실생활 요리|채소류 요리|자취 초보 요리|돼지고기|중식 요리|혼밥 요리|국물면요리|10분 요리|중식면
4930,Funeral in Berlin (1966),Action|Drama|Thriller,핫도그피자빵,빵/케이크|가공식품 요리|양식 요리|간식/야식|햄/소시지|10분 요리|햄버거/핫도그
4932,Dressed to Kill (1980),Mystery|Thriller,매운족발볶음,술안주|자취 초보 요리|한식 요리|볶음요리|돼지고기|10분 요리
4933,"Earthling, The (1980)",Adventure|Drama,김치말이찜,찜요리|실생활 요리|술안주|파티/명절요리|자취 초보 요리|한식 요리|돼지고기|김치요리|간단 재료 요리
4936,Fame (1980),Drama|Musical,스테이크덮밥,손님 접대 요리|쇠고기|퓨전요리|덮밥/국밥|간식/야식|간편 메인반찬|동영상 레시피
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,레몬사브레,양식 요리|간식/야식|과자/쿠키|움짤 레시피
4945,"Enforcer, The (1976)",Crime,계란지단김밥 / 참치김밥,실생활 요리|나들이 요리|자취 초보 요리|한식 요리|달걀/유제품 요리|간단 재료 요리|햄/소시지|김밥/롤/주먹밥/초밥
4947,"Gauntlet, The (1977)",Action,파에야,양식 요리|파티/명절요리|자취 초보 요리|닭고기|볶음요리
4948,I Bury the Living (1958),Horror,차돌박이 부추무침,쇠고기|실생활 요리|채소류 요리|구이요리|술안주|자취 초보 요리|한식 요리|나물/무침|간식/야식
4949,Invasion U.S.A. (1985),Action|Thriller,어벤져스 타코,돼지고기|혼밥 요리|멕시칸 요리|간식/야식|햄버거/핫도그|동영상 레시피
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,오징어 토마토 리조또,자취 초보 요리|혼밥 요리|움짤 레시피|리조또
4952,Morons From Outer Space (1985),Comedy|Sci-Fi,게맛살샌드위치,실생활 요리|샌드위치|나들이 요리|양식 요리|자취 초보 요리|혼밥 요리|간식/야식|간단 재료 요리|수산가공품|동영상 레시피
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,편의점 계란조림,실생활 요리|자취 초보 요리|한식 요리|혼밥 요리|달걀/유제품 요리|조림요리|간단 재료 요리|5분 요리
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,미니카프리제,양식 요리|채소류 요리|술안주|파티/명절요리|자취 초보 요리|샐러드요리|빈혈 예방|간식/야식|움짤 레시피|간단 재료 요리|아이 성장/발육 |암 예방|수유모 건강|잇몸 건강
